IRUC;NROESTABLEC;CIIU;CCDD;CCPP;CCDI;CODORGJURIDICA;CODREGPROPIEDAD;FecAniversario;CODSECTOR;CODFORMATO;texto1;texto2;texto3;texto4;FAC_EXP
173892;0;4663;15;1;36;6;1;2017;4;F1;1;1;0;0;1
14508;0;4661;19;3;1;6;1;1993;4;F1;1;1;0;0;1
15617;0;4661;15;1;25;6;1;1995;4;F1;1;1;0;0;1
15951;0;4661;2;18;1;6;1;1995;4;F1;1;1;0;0;1
16002;0;4661;10;1;2;6;1;1996;4;F1;1;1;0;0;1
28483;0;4661;18;1;1;6;1;2013;4;F1;1;1;0;0;1
33597;0;4661;14;3;1;6;1;2010;4;F1;1;1;0;0;1
48183;0;4661;13;1;1;6;1;2006;4;F1;1;1;0;0;1
116031;0;4661;16;1;1;6;1;2010;4;F1;1;1;0;0;1
116831;0;4661;15;1;15;6;1;2004;4;F1;1;1;0;0;1
158785;0;4661;4;1;12;6;1;2016;4;F1;1;1;0;0;1
159722;0;4661;14;1;5;6;1;2018;4;F1;1;1;0;0;1
13520;0;4659;15;1;1;6;1;1990;4;F1;1;1;0;0;1
16869;0;4659;15;1;15;6;1;2019;4;F1;1;1;0;0;1
117714;0;4659;15;1;41;6;1;1996;4;F1;1;1;0;0;1
90244;0;4652;15;1;31;6;1;1999;4;F1;1;1;0;0;1
11918;0;4649;20;1;15;6;1;1991;4;F1;1;1;0;0;1
14376;0;4649;15;1;3;6;1;1993;4;F1;1;1;0;0;1
17800;0;4649;15;1;15;6;1;1997;4;F1;1;1;0;0;1
172345;0;4649;15;1;22;6;1;2013;4;F1;1;1;0;0;1
12644;0;4630;2;18;1;6;1;1987;4;F1;1;1;0;0;1
22045;0;4630;6;8;1;6;1;2004;4;F1;1;1;0;0;1
23339;0;4630;22;9;1;6;1;2000;4;M;3;1;0;0;1
23376;0;4630;10;1;1;6;1;2003;4;F1;1;1;0;0;1
28423;0;4630;18;1;1;6;1;2003;4;F1;1;1;0;0;1
28473;0;4630;18;3;1;6;1;2004;4;F1;1;1;0;0;1
48238;0;4630;7;1;1;6;1;2006;4;F1;1;1;0;0;1
109136;0;4630;6;8;1;6;1;2011;4;F1;1;1;0;0;1
112610;0;4630;6;8;1;6;1;2013;4;F1;1;1;0;0;1
118950;0;4630;13;1;1;6;1;2008;4;M;1;1;0;0;1
156538;0;4630;4;1;4;6;1;2007;4;F1;1;1;0;0;1
156834;0;4630;10;1;1;6;1;2006;4;F1;1;1;0;0;1
157498;0;4630;10;6;1;6;1;2011;4;F1;1;1;0;0;1
157674;0;4630;23;1;1;6;1;2014;4;F1;1;1;0;0;1
172532;0;4630;6;8;1;6;1;2000;4;M;1;1;0;0;1
173288;0;4630;19;3;1;6;1;2014;4;F1;1;1;0;0;1
14342;0;4620;4;1;4;6;1;1993;4;F1;1;1;0;0;1
24387;0;4620;4;1;12;6;1;2003;4;F1;1;1;0;0;1
48178;0;4620;1;6;1;6;1;2008;4;F1;1;1;0;0;1
118435;0;4620;1;2;1;6;1;2003;4;F1;1;1;0;0;1
171104;0;4620;10;2;8;6;1;2010;4;F1;1;1;0;0;1
15596;0;4530;15;1;15;6;1;1995;4;F1;1;1;0;0;1
17965;0;4530;7;1;1;6;1;1997;4;F1;1;1;0;0;1
118888;0;4530;7;1;1;6;1;2011;4;F1;1;1;0;0;1
12498;0;4510;2;18;1;6;1;1974;4;F1;1;1;0;0;1
16549;0;4510;4;3;7;6;1;1995;4;F1;1;1;0;0;1
17261;0;4510;15;7;16;6;1;1997;4;F1;1;1;0;0;1
21259;0;4510;4;1;1;6;1;2007;4;F1;1;1;0;0;1
111528;0;4510;6;8;1;6;1;2006;4;F1;1;1;0;0;1
158654;0;4510;4;1;1;6;1;2015;4;F1;1;1;0;0;1
15868;0;4390;8;1;8;6;1;1995;5;F2;1;1;0;0;1
48813;0;4390;1;7;1;6;1;2006;5;M;1;1;0;0;1
153661;0;4390;10;1;2;6;1;2011;5;F2;1;1;0;0;1
156458;0;4390;18;3;1;6;1;2008;5;F2;2;1;0;0;1
157627;0;4390;18;3;1;6;1;2011;5;F2;1;1;0;0;1
175219;0;4390;2;1;5;6;1;2011;5;F2;1;1;0;0;1
150275;0;4330;1;1;1;6;1;2004;5;M;1;1;0;0;1
37520;0;4321;15;1;17;6;1;1991;5;F2;1;1;0;0;1
116453;0;4321;8;1;8;6;1;1998;5;F2;1;1;0;0;1
156414;0;4321;21;6;7;6;1;2011;5;F2;1;1;0;0;1
175058;0;4321;14;1;1;6;1;2013;5;M;1;1;0;0;1
17523;0;4312;8;1;8;6;1;1998;5;F2;1;1;0;0;1
159017;0;4312;9;1;1;6;1;2016;5;M;1;1;0;0;1
14221;0;4290;23;1;1;6;1;2019;5;F2;1;1;0;0;1
15931;0;4290;15;1;30;6;1;1995;5;M;1;1;0;0;1
114439;0;4290;6;1;1;6;1;2010;5;F2;1;1;0;0;1
158948;0;4290;6;1;1;6;1;2016;5;F2;1;1;0;0;1
171084;0;4290;19;1;1;6;1;2010;5;M;2;1;0;0;1
173913;0;4290;4;1;12;6;1;2002;5;F2;1;1;0;0;1
12808;0;4220;23;1;2;6;1;1993;5;F2;1;1;0;0;1
25575;0;4220;15;1;25;6;1;2003;5;F2;1;1;0;0;1
30112;0;4220;8;1;8;6;1;2007;5;F2;1;1;0;0;1
109214;0;4220;6;1;1;6;1;2010;5;F2;1;1;0;0;1
113357;0;4220;15;1;16;6;1;2002;5;M;1;1;0;0;1
116714;0;4220;5;1;10;6;1;2019;5;F2;1;1;0;0;1
169260;0;4220;2;10;1;6;1;2010;5;M;1;1;0;0;1
173861;0;4220;5;1;1;6;1;2010;5;F2;1;1;0;0;1
119909;0;4210;6;1;1;6;1;2005;5;M;1;1;0;0;1
157556;0;4210;2;1;5;6;1;2007;5;M;1;1;0;0;1
158453;0;4210;6;8;1;6;1;2013;5;F2;1;1;0;0;1
11780;0;4100;15;1;20;6;1;1992;5;F2;1;1;0;0;1
17634;0;4100;21;11;1;6;1;1997;5;F2;1;1;0;0;1
17832;0;4100;15;1;40;6;1;1997;5;F2;1;1;0;0;1
20200;0;4100;15;1;21;6;1;2007;5;F2;1;1;0;0;1
20356;0;4100;21;1;1;6;1;2006;5;F2;1;1;0;0;1
22706;0;4100;24;1;1;6;1;2002;5;F2;1;1;0;0;1
22798;0;4100;24;1;1;6;1;2004;5;F2;1;1;0;0;1
31337;0;4100;25;1;5;6;1;2009;5;F2;1;1;0;0;1
100240;0;4100;2;1;1;6;1;2001;5;F2;1;1;0;0;1
113218;0;4100;13;1;1;6;1;2004;5;F2;1;1;0;0;1
148388;0;4100;15;1;31;6;1;2006;5;F2;1;2;1;20;1
157704;0;4100;2;1;1;6;1;2008;5;F2;1;1;0;0;1
159822;0;4100;17;1;1;6;1;2018;5;F2;2;1;0;0;1
37159;0;3900;18;3;1;6;1;1989;16;F2;1;1;0;0;1
17396;0;3510;25;3;1;6;1;2001;12;F2;1;1;0;0;1
27002;0;3510;6;1;1;6;1;2005;12;F2;1;1;0;0;1
24218;0;3314;6;1;1;6;1;2008;11;D2;1;1;0;0;1
177425;0;3312;18;3;1;6;1;2015;11;M;1;1;0;0;1
17061;0;3240;15;1;15;6;1;1997;11;D2;1;1;0;0;1
10818;0;2930;15;1;3;6;1;1991;11;D2;1;1;0;0;1
20904;0;2821;11;1;1;6;1;2005;11;D2;1;1;0;0;1
11355;0;2819;15;1;1;6;1;1981;11;D2;1;1;0;0;1
24462;0;2819;4;1;4;6;1;2004;11;D2;1;1;0;0;1
16676;0;2511;2;18;9;6;1;1996;11;D2;1;1;0;0;1
20329;0;2511;18;3;1;6;1;1998;11;D2;1;1;0;0;1
23168;0;2511;12;8;1;6;1;2006;11;D2;1;1;0;0;1
30668;0;2511;7;1;6;6;1;2004;11;D2;1;1;0;0;1
109173;0;2511;8;8;1;6;1;2009;11;D2;1;1;0;0;1
25502;0;2431;15;7;16;6;1;2012;11;D2;1;1;0;0;1
122463;0;2396;14;1;1;6;1;2006;11;D2;1;1;0;0;1
173390;0;2395;8;1;8;6;1;2011;11;D2;1;1;0;0;1
18505;0;2220;14;1;6;6;1;1998;11;D2;1;1;0;0;1
22790;0;2220;14;1;6;6;1;2004;11;D2;1;1;0;0;1
109143;0;2220;14;1;6;6;1;2012;11;D2;1;1;0;0;1
10356;0;2100;4;1;4;6;1;1988;11;D2;1;2;0;0;1
32232;0;2029;19;1;9;6;1;2010;11;D2;1;1;0;0;1
14607;0;1920;15;1;22;6;1;1994;8;F2;1;1;0;0;1
15496;0;1920;15;1;31;6;1;1994;8;F2;1;1;0;0;1
156366;0;1629;20;6;1;6;1;2015;11;D2;1;1;0;0;1
13632;0;1610;12;6;1;6;1;1976;11;D2;1;1;0;0;1
21171;0;1511;4;1;4;6;1;2005;11;D2;1;1;0;0;1
11489;0;1410;15;1;32;6;1;1987;11;D2;1;1;0;0;1
43069;0;1410;7;1;1;6;1;1986;11;M;1;1;0;0;1
19115;0;1391;4;1;29;6;1;2000;11;D2;1;1;0;0;1
32598;0;1311;15;1;32;6;1;2009;11;D2;1;1;0;0;1
12881;0;1104;4;1;1;6;1;1978;11;D2;1;1;0;0;1
104644;0;1075;15;1;3;6;1;1972;11;D2;1;1;0;0;1
156266;0;1040;25;1;2;6;1;2010;11;D2;1;1;0;0;1
29128;0;1030;17;1;1;6;1;2000;11;D2;1;1;0;0;1
20231;0;1020;2;18;3;6;1;2008;10;F2;1;1;0;0;1
32813;0;1020;15;5;7;6;1;2009;10;F2;1;1;0;0;1
11992;0;311;15;1;36;6;1;1992;10;M;1;1;0;0;1
16735;0;311;11;2;1;6;1;1996;10;F2;1;1;0;0;1
21877;0;163;14;3;1;6;1;2001;11;D2;1;1;0;0;1
31278;0;6910;15;1;40;5;7;1999;16;M;1;1;0;0;29.5625
13824;0;8530;15;1;14;5;6;1962;14;F2;1;1;0;0;1.021277
34698;0;3319;7;1;1;5;1;1992;11;D2;1;1;0;0;7
170596;0;6910;13;1;1;5;1;1999;16;F2;1;1;0;0;6
23198;0;4100;12;1;1;5;1;2006;5;M;1;1;0;0;42.5
11997;0;6910;15;1;40;5;1;1985;16;M;1;1;0;0;29.5625
16074;0;6910;15;1;22;5;1;1995;16;M;1;1;0;0;29.5625
171765;0;6910;15;1;31;5;1;2010;16;M;1;1;0;0;29.5625
12952;0;8620;15;1;31;5;1;1989;16;F2;1;1;0;0;11.95
13114;0;8620;15;1;31;5;1;1981;16;F2;1;1;0;0;11.95
12250;0;6910;15;1;40;5;1;1968;16;F2;1;1;0;0;11
12354;0;6910;15;1;22;5;1;1990;16;F2;1;1;0;0;10.4
168554;0;6910;15;1;1;5;1;2005;16;F2;1;1;0;0;10.4
12584;0;4630;21;8;1;5;1;1987;4;F1;1;1;0;0;1.4
11087;0;7020;15;1;31;5;1;1983;16;F2;1;1;0;0;1.276316
48109;0;7020;15;1;31;5;1;2011;16;F2;1;1;0;0;1.276316
176450;0;7020;15;1;31;5;1;2014;16;F2;1;1;0;0;1.276316
35472;0;4630;6;1;1;5;1;2001;4;F1;1;1;0;0;1.131578947
16817;0;8530;4;1;1;5;1;1997;14;F2;1;1;0;0;1
11215;0;6920;15;1;31;5;1;1980;16;F2;1;1;0;0;1
12002;0;6920;15;1;31;5;1;1972;16;F2;1;1;0;0;1
12007;0;6920;15;1;31;5;1;1997;16;F2;1;1;0;0;1
12012;0;6920;15;1;31;5;1;1990;16;F2;1;1;0;0;1
25267;0;6920;15;1;31;5;1;2002;16;F2;1;1;0;0;1
25275;0;6920;15;1;31;5;1;2002;16;F2;1;1;0;0;1
176215;0;6920;15;1;31;5;1;2018;16;F2;1;1;0;0;1
11075;0;6910;15;1;31;5;1;1956;16;F2;1;1;0;0;1
12095;0;6910;15;1;31;5;1;1980;16;F2;1;1;0;0;1
12319;0;6910;15;1;31;5;1;1878;16;F2;1;1;0;0;1
12339;0;6910;15;1;22;5;1;1978;16;F2;1;2;8;22;1
13025;0;6910;15;1;22;5;1;1992;16;F2;1;1;0;0;1
14524;0;6910;15;1;13;5;1;1989;16;F2;1;1;0;0;1
16258;0;6910;15;1;31;5;1;1996;16;F2;1;1;0;0;1
17814;0;6910;15;1;31;5;1;1997;16;F2;1;1;0;0;1
19259;0;6910;15;1;22;5;1;1998;16;F2;1;1;0;0;1
19605;0;6910;15;1;20;5;1;1999;16;F2;1;1;0;0;1
26332;0;6910;15;1;31;5;1;2004;16;F2;1;1;0;0;1
26598;0;6910;15;1;31;5;1;2005;16;F2;1;1;0;0;1
26785;0;6910;15;1;40;5;1;2005;16;F2;1;1;0;0;1
27477;0;6910;15;1;40;5;1;2006;16;F2;1;1;0;0;1
27703;0;6910;15;1;22;5;1;2007;16;F2;1;1;0;0;1
28222;0;6910;15;1;22;5;1;2008;16;F2;1;1;0;0;1
113644;0;6910;15;1;22;5;1;2010;16;F2;1;1;0;0;1
176419;0;4290;2;1;5;5;1;2018;5;M;1;1;0;0;1
176963;0;4730;12;1;1;4;7;2013;4;F1;1;1;0;0;8.461538462
17387;0;8211;7;1;1;4;7;2000;16;F2;1;1;0;0;8.333333
172702;0;4923;13;1;5;4;7;2008;13;F2;1;1;0;0;8.304348
166710;0;4730;4;1;7;4;7;2016;4;F1;1;1;0;0;7.291666667
147100;0;4690;15;1;1;4;7;2016;4;M;1;1;0;0;66.04964539
178382;0;4630;15;1;17;4;7;2016;4;M;1;1;0;0;66.04964539
22727;0;4100;20;1;1;4;7;2003;5;F2;1;1;0;0;57
156869;0;4630;3;2;1;4;7;2010;4;F1;1;1;0;0;5.181818182
168457;0;8690;7;1;6;4;7;2004;16;F2;1;1;0;0;5
118196;0;4661;20;6;1;4;7;2011;4;F1;1;1;0;0;4.8
176527;0;7710;4;1;4;4;7;2012;16;M;1;1;0;0;26.75
158585;0;7490;15;1;14;4;7;2015;16;F2;1;2;6;25;2.944444
28343;0;4100;15;1;3;4;7;2008;5;F2;1;1;0;0;2.042168675
122023;0;4100;15;1;22;4;7;2010;5;F2;1;1;0;0;2.042168675
177651;0;4923;18;1;1;4;7;2015;13;F2;1;1;0;0;2
117106;0;4530;14;1;1;4;7;2007;4;F1;1;1;0;0;2
31320;0;1079;24;1;1;4;7;2010;11;D2;1;1;0;0;2
15706;0;4690;15;1;1;4;7;1995;4;F1;1;1;0;0;15.10087719
158180;0;4661;15;1;42;4;7;2013;4;F1;1;1;0;0;15.10087719
156859;0;4649;15;1;17;4;7;2014;4;F1;1;1;0;0;15.10087719
176212;0;4630;15;1;35;4;7;2018;4;F1;1;1;0;0;15.10087719
167304;0;8620;15;1;28;4;7;2016;16;F2;1;1;0;0;11.95
171667;0;4330;15;1;23;4;7;2012;5;F2;1;1;0;0;11.38461538
166770;0;4663;25;1;7;4;7;2016;4;F1;1;1;0;0;11.125
148358;0;7310;15;1;18;4;7;2006;16;F2;1;1;0;0;11.117647
158071;0;4923;20;6;1;4;7;2012;13;F2;1;1;0;0;1.545455
13498;0;4922;15;1;15;4;7;1969;13;F2;1;1;0;0;1.525641
13146;0;4921;15;1;42;4;7;1987;13;F2;1;1;0;0;1.525641
114724;0;8299;15;1;40;4;7;2011;16;F2;1;1;0;0;1.5
27918;0;8220;15;1;16;4;7;2007;16;F2;1;1;0;0;1.5
22395;0;1079;20;1;14;4;7;2005;11;D2;1;1;0;0;1.4
28909;0;7110;15;1;31;4;7;2010;16;F2;1;1;0;0;1.377358
11598;0;1030;15;1;40;4;7;1987;11;D2;1;1;0;0;1.342105263
22741;0;4630;20;1;15;4;7;2003;4;F1;1;1;0;0;1.324324324
23671;0;6190;15;1;31;4;7;2008;13;F2;1;1;0;0;1.280702
27560;0;4690;15;1;40;4;7;2006;4;F1;1;1;0;0;1.241353937
28125;0;4659;15;1;41;4;7;2007;4;F1;1;1;0;0;1.241353937
28604;0;4630;15;1;1;4;7;2015;4;F1;1;1;0;0;1.241353937
47967;0;4630;15;1;37;4;7;2010;4;F1;1;1;0;0;1.241353937
120843;0;4630;15;1;14;4;7;2010;4;F1;1;1;0;0;1.241353937
122574;0;4630;15;1;17;4;7;2014;4;F1;1;1;0;0;1.241353937
152402;0;4630;15;1;37;4;7;2016;4;F1;1;1;0;0;1.241353937
47950;0;4620;15;1;31;4;7;2004;4;F1;1;1;0;0;1.241353937
152484;0;4620;15;1;40;4;7;2016;4;F1;1;3;11;22;1.241353937
176672;0;4773;15;1;31;4;7;2014;4;F1;1;1;0;0;1.230985915
25586;0;4772;15;1;22;4;7;2003;4;F1;1;1;0;0;1.230985915
25346;0;4730;15;1;40;4;7;2002;4;F1;1;1;0;0;1.230985915
26196;0;4730;15;1;25;4;7;2004;4;F1;1;1;0;0;1.230985915
115942;0;4329;15;1;22;4;7;2008;5;F2;1;1;0;0;1.205882353
33169;0;1030;11;2;10;4;7;2007;11;D2;1;1;0;0;1.19047619
10489;0;2100;15;1;5;4;7;1946;11;D2;1;2;0;0;1.096774194
17806;0;9200;15;1;22;4;7;1997;16;F2;1;1;0;0;1.083333
137026;0;7912;15;1;22;4;7;2018;1;F2;1;1;0;0;1.078947
24571;0;6209;15;1;31;4;7;2001;16;F2;1;1;0;0;1
173549;0;5110;25;1;5;4;7;2014;13;F2;1;1;0;0;1
119691;0;4730;11;3;1;4;7;2013;4;F1;1;1;0;0;1
116260;0;4630;13;10;1;4;7;2012;4;F1;2;1;0;0;1
158563;0;4390;3;1;1;4;7;2015;5;M;1;1;0;0;1
24499;0;4290;15;1;40;4;7;2000;5;F2;1;1;0;0;1
30080;0;4100;15;1;30;4;7;2010;5;F2;1;1;0;0;1
47742;0;1104;20;5;1;4;7;2009;11;D2;1;1;0;0;1
173203;0;4662;15;1;35;4;6;2013;4;M;1;1;0;0;66.04964539
174342;0;4741;15;1;16;4;6;2007;4;M;1;1;0;0;58.34883721
145603;0;4923;19;1;4;4;6;2015;13;M;1;1;0;0;5.272727
178231;0;4530;19;3;7;4;6;2016;4;M;1;1;0;0;3.666666667
110368;0;6810;4;1;1;4;6;2012;16;F2;1;1;0;0;3
175955;0;5629;3;2;1;4;6;2017;15;M;1;1;0;0;15.5
10607;0;4663;15;1;43;4;6;1988;4;F1;1;1;0;0;15.10087719
108912;0;1071;14;1;1;4;6;2006;11;M;1;1;0;0;13.5
49937;0;4530;15;1;15;4;6;2006;4;F1;1;1;0;0;13.03333333
113631;0;4620;23;1;1;4;6;2008;4;M;1;1;0;0;11.3125
158675;0;6810;15;1;31;4;6;2018;16;F2;1;1;0;0;1.921569
18712;0;4922;2;18;1;4;6;1999;13;F2;1;1;0;0;1.75
11674;0;4922;15;1;1;4;6;1980;13;F2;1;1;0;0;1.525641
50061;0;4663;11;1;1;4;6;2006;4;F1;1;1;0;0;1.45
157718;0;4220;11;1;1;4;6;2012;5;F2;1;1;0;0;1.333333333
118055;0;4641;15;1;22;4;6;2009;4;F1;1;1;0;0;1.241353937
168710;0;4630;15;1;31;4;6;2006;4;F1;1;1;0;0;1.241353937
32112;0;4620;15;1;40;4;6;2010;4;F1;1;1;0;0;1.241353937
19280;0;6209;15;1;31;4;6;1998;16;F2;1;1;0;0;1.209877
15635;0;6202;15;1;13;4;6;1995;16;F2;1;1;0;0;1.209877
114512;0;6201;15;1;40;4;6;2012;16;F2;1;1;0;0;1.209877
177532;0;4630;12;3;1;4;6;2013;4;F1;1;1;0;0;1.151515152
15270;0;4510;15;1;22;4;6;1996;4;F1;1;1;0;0;1.102702703
158143;0;6820;15;1;16;4;6;2013;16;F2;2;1;0;0;1
177690;0;6810;15;1;31;4;6;2018;16;F2;1;1;0;0;1
121300;0;6399;15;1;22;4;6;2006;13;F2;1;1;0;0;1
115485;0;4663;1;1;1;4;6;2013;4;F1;1;1;0;0;1
23729;0;4661;7;1;1;4;6;2008;4;F1;2;1;0;0;1
122503;0;4620;15;1;11;4;6;2015;4;F1;1;1;0;0;1
121015;0;4100;15;1;31;4;6;2012;5;F2;1;1;0;0;1
121664;0;4100;15;1;1;4;6;2010;5;F2;1;1;0;0;1
28955;0;2393;20;1;4;4;6;2005;11;D2;1;1;0;0;1
151856;0;1512;15;1;5;4;6;2014;11;M;1;1;0;0;1
12373;0;4663;15;1;31;4;5;1991;4;F1;1;2;1;21;1.241353937
10267;0;8010;7;1;1;4;5;1987;16;F2;1;1;0;0;1
147306;0;4100;8;1;6;4;4;2009;5;M;1;1;0;0;33.66666667
27614;0;2599;15;1;1;4;4;2007;11;D2;1;1;0;0;27.25
151654;0;7110;15;1;40;4;4;2014;16;F2;1;3;1;20;23.65
172337;0;7020;15;1;31;4;4;2012;16;F2;1;1;0;0;21.266667
33366;0;7490;15;1;31;4;4;1998;16;F2;1;1;0;0;2.944444
47785;0;4100;15;1;40;4;4;2011;5;F2;2;1;0;0;2.042168675
152030;0;4100;15;1;40;4;4;2015;5;F2;1;1;0;0;2.042168675
19653;0;6202;15;1;40;4;4;1999;16;F2;1;1;0;0;16.0625
164682;0;4773;16;1;12;4;4;2014;4;F1;1;1;0;0;12.88888889
121255;0;4923;15;1;31;4;4;2010;13;F2;1;1;0;0;1.525641
30975;0;4921;15;1;20;4;4;2008;13;F2;1;1;0;0;1.525641
13104;0;1071;15;1;18;4;4;1992;11;D2;1;1;0;0;1.342105263
10567;0;4690;15;1;22;4;4;1977;4;F1;1;1;0;0;1.241353937
24547;0;4690;15;1;32;4;4;2001;4;F1;1;1;0;0;1.241353937
174167;0;4690;15;1;22;4;4;2014;4;F1;1;1;0;0;1.241353937
28093;0;4662;15;1;22;4;4;2007;4;F1;1;1;0;0;1.241353937
173008;0;4659;15;1;8;4;4;2013;4;F1;1;1;0;0;1.241353937
47964;0;4630;15;1;37;4;4;2011;4;F1;1;1;0;0;1.241353937
26176;0;4773;15;1;5;4;4;2004;4;F1;1;1;0;0;1.230985915
115404;0;4771;15;1;20;4;4;2014;4;F1;1;1;0;0;1.230985915
27964;0;4311;15;1;20;4;4;2007;5;F2;1;1;0;0;1.205882353
158784;0;2432;15;1;40;4;4;1935;11;D2;1;1;0;0;1.2
47758;0;3510;15;1;40;4;4;1935;12;F2;1;1;0;0;1.140351
28203;0;5229;15;1;22;4;4;2008;13;F2;1;1;0;0;1.123457
30509;0;5229;15;1;31;4;4;2006;13;F2;1;1;0;0;1.123457
27170;0;5224;15;1;22;4;4;2006;13;F2;1;1;0;0;1.123457
30032;0;2220;15;1;8;4;4;2010;11;D2;1;1;0;0;1.111111111
11640;0;1410;15;1;34;4;4;1984;11;D2;1;1;0;0;1.102941176
159490;0;4773;16;1;12;4;4;2017;4;F1;1;1;0;0;1.074074074
29498;0;4730;16;1;8;4;4;2009;4;F1;1;1;0;0;1.074074074
112742;0;4659;22;9;9;4;4;2014;4;F1;1;1;0;0;1.060606061
173493;0;8299;15;1;20;4;4;2013;16;F2;1;1;0;0;1
122591;0;5610;15;1;12;4;4;2012;15;F2;1;1;0;0;1
145705;0;4652;15;1;22;4;4;2013;4;F1;1;1;0;0;1
27584;0;3510;15;1;40;4;4;2006;12;F2;1;1;0;0;1
146291;0;3510;15;1;40;4;4;1935;12;F2;1;1;0;0;1
24524;0;4100;15;1;30;4;3;2000;5;F2;1;1;0;0;22.6
119889;0;8299;15;1;33;4;3;2007;16;F2;1;1;0;0;1.5
33529;0;4690;15;1;40;4;3;1995;4;F1;1;1;0;0;1.241353937
14931;0;3510;8;1;6;4;3;1994;12;F2;1;1;0;0;1
15551;0;3510;21;1;1;4;3;1999;12;F2;1;1;0;0;1
16053;0;3510;1;7;1;4;3;1995;12;F2;1;1;0;0;1
150916;0;2220;15;1;25;4;2;2009;11;D2;1;1;0;0;9.933333333
158109;0;4663;15;1;13;4;2;2012;4;F1;1;1;0;0;9.094117647
115336;0;4662;15;1;40;4;2;2011;4;F1;1;1;0;0;9.094117647
33207;0;4659;15;1;42;4;2;2010;4;F1;1;1;0;0;9.094117647
158552;0;4649;15;1;1;4;2;2015;4;F1;1;1;0;0;9.094117647
143034;0;6209;15;1;40;4;2;2010;16;M;1;1;0;0;60.545455
167056;0;6202;15;1;22;4;2;2016;16;M;1;1;0;0;60.545455
151472;0;7310;15;1;22;4;2;2013;16;M;2;1;0;0;59.222222
175676;0;4742;15;1;42;4;2;2017;4;M;1;1;0;0;58.34883721
172995;0;4721;15;1;21;4;2;2008;4;M;1;1;0;0;58.34883721
166716;0;2592;15;1;36;4;2;2016;11;M;1;1;0;0;56.92857143
174231;0;5610;15;1;32;4;2;2007;15;M;1;1;0;0;47.321429
151792;0;8220;15;1;31;4;2;2014;16;F2;1;1;0;0;25.7
178425;0;8220;15;1;31;4;2;2016;16;F2;1;1;0;0;25.7
177654;0;7110;15;1;31;4;2;2015;16;F2;1;1;0;0;23.65
27441;0;4100;15;1;1;4;2;2006;5;F2;1;1;0;0;2.042168675
19145;0;8220;15;1;3;4;2;1998;16;F2;1;1;0;0;17.4
16145;0;6810;15;1;30;4;2;1995;16;F2;1;1;0;0;17.310345
147328;0;4100;13;1;1;4;2;2012;5;F2;1;1;0;0;17
175865;0;6209;15;1;40;4;2;2017;16;F2;1;1;0;0;16.0625
117374;0;6110;15;1;40;4;2;2012;13;F2;1;1;0;0;15.333333
167020;0;4690;15;1;22;4;2;2016;4;F1;1;1;0;0;15.10087719
157232;0;4663;15;1;34;4;2;2007;4;F1;1;1;0;0;15.10087719
173039;0;4772;15;1;41;4;2;2013;4;F1;1;1;0;0;13.36842105
166188;0;4741;15;1;22;4;2;2015;4;F1;1;1;0;0;13.36842105
174912;0;6820;7;1;1;4;2;2012;16;F2;1;1;0;0;11
9928;0;5510;15;1;1;4;2;1973;7;F2;1;1;0;0;10
21643;0;6810;15;1;22;4;2;2000;16;F2;1;1;0;0;1.921569
158167;0;6810;15;1;20;4;2;2013;16;F2;1;1;0;0;1.921569
145361;0;3822;15;1;22;4;2;2013;16;F2;1;1;0;0;1.8
19392;0;4923;15;1;33;4;2;1999;13;F2;1;1;0;0;1.525641
122011;0;4922;15;1;22;4;2;2013;13;F2;1;1;0;0;1.525641
24659;0;8299;15;1;31;4;2;2001;16;F2;1;1;0;0;1.5
114311;0;8299;15;1;30;4;2;2004;16;F2;1;1;0;0;1.5
156492;0;8299;15;1;22;4;2;2011;16;F2;1;1;0;0;1.5
157125;0;8299;15;1;40;4;2;2004;16;F2;1;1;0;0;1.5
157237;0;8299;15;1;31;4;2;2007;16;F2;1;1;0;0;1.5
158301;0;8299;15;1;15;4;2;2014;16;F2;1;1;0;0;1.5
30254;0;8220;15;1;1;4;2;2009;16;F2;1;1;0;0;1.5
119399;0;8220;15;1;31;4;2;2012;16;F2;1;1;0;0;1.5
28262;0;4630;15;1;1;4;2;2008;4;F1;1;1;0;0;1.4
26376;0;7120;15;1;42;4;2;2009;16;F2;1;1;0;0;1.377358
19325;0;7110;15;1;31;4;2;1999;16;F2;1;1;0;0;1.377358
48118;0;7110;15;1;31;4;2;2008;16;F2;1;1;0;0;1.377358
121409;0;7110;15;1;30;4;2;2011;16;F2;1;1;0;0;1.377358
122526;0;7110;15;1;40;4;2;2010;16;F2;1;1;0;0;1.377358
11609;0;1079;15;1;3;4;2;1990;11;D2;1;1;0;0;1.342105263
21713;0;1079;15;1;40;4;2;2000;11;D2;1;1;0;0;1.342105263
24797;0;1061;15;1;37;4;2;2001;11;D2;1;3;1;20;1.342105263
15040;0;1020;15;1;40;4;2;1996;10;F2;1;1;0;0;1.342105263
15537;0;1020;15;1;33;4;2;1995;10;F2;1;1;0;0;1.342105263
27284;0;1020;15;1;40;4;2;2006;10;F2;1;1;0;0;1.342105263
19651;0;4290;11;2;2;4;2;1999;5;F2;1;1;0;0;1.333333333
109239;0;8220;7;1;1;4;2;2010;16;F2;1;1;0;0;1.333333
158020;0;4630;13;1;11;4;2;2011;4;F1;1;1;0;0;1.28358209
